gene_symbol,HealthyLungBiopsy_2,HealthyLungBiopsy_1,COVID19Lung_2,COVID19Lung_1
MIR1275,0,0,0,0
GRM4,0,8,0,0
HMGA1,737,16000,100,21
NUDT3,86,76,0,0
RPS10-NUDT3,0,0,0,0
RPS10,70,109,7,0
PACSIN1,1,7,0,0
SPDEF,3,11,2,0
C6orf106,2540,5639,5,0
SNRPC,1269,2027,27,0
UHRF1BP1,184,475,1,0
TAF11,938,1387,10,0
ANKS1A,1411,797,7,0
TCP11,3,0,0,0
SCUBE3,41,27,0,0
ZNF76,677,556,0,0
DEF6,220,359,23,0
PPARD,1229,1387,15,2
FANCE,102,220,0,0
RPL10A,20236,27374,324,16
TEAD3,805,1138,3,0
TULP1,1,2,0,0
FKBP5,8314,1051,130,3
MIR5690,0,0,0,0
LOC285847,0,1,0,0
ARMC12,16,3,0,0
CLPSL2,0,0,0,0
CLPSL1,0,0,0,0
CLPS,2,0,5,0
LHFPL5,0,0,0,0
SRPK1,381,2535,50,0
SLC26A8,14,14,15,5
MAPK14,731,1020,51,0
MAPK13,375,2037,38,0
BRPF3,460,2070,23,0
PNPLA1,0,29,2,0
C6orf222,3,23,0,0
ETV7,261,449,84,0
PXT1,9,35,0,0
KCTD20,1031,2598,0,0
STK38,1349,2055,0,2
SRSF3,9408,17734,400,17
MIR3925,0,2,0,0
CDKN1A,34478,29016,620,65
RAB44,21,83,0,0
CPNE5,150,33,3,0
PPIL1,353,990,51,0
C6orf89,1487,1690,59,0
PI16,209,51,0,0
MTCH1,4744,12478,54,2
FGD2,285,48,3,0
PIM1,4633,6913,81,9
TMEM217,76,650,28,0
TBC1D22B,378,1898,24,0
RNF8,369,597,4,0
CCDC167,163,394,9,0
MIR4462,0,0,0,0
MDGA1,55,59,0,0
ZFAND3,930,3147,59,1
BTBD9,330,654,6,0
GLO1,2304,3691,97,4
DNAH8,42,2,0,0
LOC100131047,3,0,0,0
GLP1R,0,0,0,0
SAYSD1,258,331,13,0
KCNK5,144,821,0,0
KCNK17,953,15,0,0
KCNK16,4,0,0,0
KIF6,22,7,0,0
DAAM2,1189,547,0,0
MOCS1,1028,2494,16,2
TDRG1,3,0,0,0
LRFN2,0,3,0,0
UNC5CL,37,91,0,0
TSPO2,0,5,0,0
APOBEC2,6,32,0,0
OARD1,501,508,2,1
NFYA,474,1843,22,4
ADCY10P1,74,152,0,0
TREML1,13,7,0,0
TREM2,265,67,13,0
TREML2,27,30,0,0
TREML3P,19,26,52,4
TREML4,24,7,53,0
TREML5P,0,0,0,0
TREM1,681,1606,743,67
NCR2,0,0,0,0
FOXP4,140,267,2,2
MIR4641,0,0,0,0
MDFI,216,156,0,0
TFEB,321,251,0,0
PGC,559,1194,7,0
FRS3,83,56,0,0
PRICKLE4,189,91,0,0
TOMM6,2436,3257,149,12
USP49,31,40,0,0
MED20,183,381,2,0
BYSL,533,1712,9,0
CCND3,4142,1043,13,2
TAF8,141,135,0,0
C6orf132,89,246,4,2
GUCA1A,0,0,0,0
GUCA1B,47,127,0,0
MRPS10,550,1024,54,1
TRERF1,152,207,9,0
UBR2,664,1663,26,0
PRPH2,18,253,0,0
ATP6V0CP3,0,5,0,0
TBCC,329,903,8,0
RPL7L1,238,569,0,0
C6orf226,227,110,6,0
PTCRA,15,10,0,0
CNPY3,1416,1491,59,6
GNMT,13,20,0,0
PEX6,161,266,9,0
PPP2R5D,583,757,1,0
MEA1,1056,1987,27,1
KLHDC3,1530,1384,1,0
RRP36,541,1069,5,0
CUL7,313,402,3,0
MRPL2,533,704,6,0
KLC4,283,263,0,0
PTK7,536,695,0,0
SRF,1173,1971,28,0
CUL9,463,414,0,0
DNPH1,509,542,17,0
TTBK1,1,1,0,0
SLC22A7,0,0,0,0
CRIP3,11,7,0,0
ZNF318,229,586,0,0
ABCC10,226,150,0,0
DLK2,4,6,0,0
TJAP1,878,1356,4,0
LRRC73,1,19,0,0
YIPF3,2018,3164,69,5
POLR1C,748,2297,13,2
XPO5,471,2063,0,3
POLH,116,243,8,0
GTPBP2,1150,4133,217,32
MAD2L1BP,296,1431,19,0
RSPH9,47,59,5,0
MRPS18A,878,1329,8,0
VEGFA,2489,29540,100,13
C6orf223,19,61,0,0
MRPL14,1165,2396,21,0
TMEM63B,425,2333,18,2
CAPN11,74,4,0,0
SLC29A1,1014,2375,26,1
HSP90AB1,22714,86651,925,91
SLC35B2,387,789,0,0
MIR4647,0,0,0,0
NFKBIE,458,5124,34,9
TMEM151B,3,23,0,0
TCTE1,4,4,0,0
AARS2,263,226,0,0
SPATS1,8,3,0,0
CDC5L,470,1760,34,0
MIR4642,0,0,0,0
SUPT3H,114,267,20,0
MIR586,0,0,0,0
RUNX2,109,196,0,0
CLIC5,1949,1705,21,0
ENPP4,202,468,29,0
ENPP5,32,31,0,0
RCAN2,1572,186,8,1
CYP39A1,62,23,0,0
SLC25A27,218,70,0,0
TDRD6,41,74,5,0
PLA2G7,71,860,147,2
ANKRD66,8,21,0,0
MEP1A,2,23,0,0
TNFRSF21,1284,3951,245,8
CD2AP,413,1406,25,0
OPN5,0,0,0,0
PTCHD4,51,1,0,0
MUT,286,607,7,0
CENPQ,73,35,0,0
GLYATL3,6,0,0,0
C6orf141,5,229,4,0
RHAG,2,0,0,0
CRISP2,0,3,0,0
CRISP3,5,3,44,0
PGK2,0,0,0,0
CRISP1,0,0,0,0
DEFB133,0,0,0,0
DEFB114,0,0,0,0
DEFB113,0,0,0,0
DEFB110,0,0,0,0
DEFB112,0,0,0,0
TFAP2D,20,0,0,0
TFAP2B,0,0,0,0
PKHD1,13,10,0,0
MIR206,0,0,0,0
MIR133B,0,0,0,0
IL17A,0,21,0,0
IL17F,0,40,0,0
MCM3,1021,1845,45,0
PAQR8,144,349,5,0
EFHC1,299,319,0,0
TRAM2,529,2561,8,1
LOC730101,42,119,0,0
TMEM14A,245,64,0,0
GSTA7P,0,0,0,0
GSTA2,33,0,0,0
GSTA1,65,1,0,0
GSTA5,0,0,0,0
GSTA3,0,6,0,0
GSTA4,369,155,20,5
ICK,316,218,6,0
FBXO9,989,865,6,0
GCM1,0,54,0,0
ELOVL5,1814,5271,89,2
MIR5685,0,3,0,0
RPS16P5,0,140,0,0
GCLC,283,407,10,0
KLHL31,2,5,0,0
LRRC1,485,321,0,0
MLIP-IT1,10,1,0,0
MLIP,9,0,0,0
TINAG,0,0,0,0
FAM83B,2,4,0,0
HCRTR2,0,0,0,0
GFRAL,6,0,0,0
HMGCLL1,55,12,0,0
BMP5,149,76,0,0
COL21A1,425,38,0,0
DST,2908,4130,17,0
BEND6,7,4,0,0
KIAA1586,102,125,0,0
ZNF451,571,1879,0,0
BAG2,197,261,6,0
RAB23,198,222,24,3
PRIM2,125,123,0,0
GUSBP4,30,19,0,1
KHDRBS2,68,150,0,0
LGSN,33,1,3,0
PTP4A1,2748,5064,410,10
PHF3,590,1312,26,2
EYS,17,22,0,0
LOC441155,12,12,0,0
SLC25A51P1,0,0,0,0
LMBRD1,765,827,8,0
COL19A1,19,3,0,0
COL9A1,9,0,0,0
FAM135A,166,519,0,0
SMAP1,409,1036,39,3
B3GAT2,0,0,0,0
OGFRL1,174,1047,30,0
MIR30C2,0,4,0,0
MIR30A,0,0,0,0
LINC00472,74,90,0,0
RIMS1,22,18,0,0
KCNQ5,16,73,0,0
MIR4282,0,0,0,0
KCNQ5-AS1,6,1,0,0
KHDC1L,0,1,0,0
KHDC1,12,14,0,0
DPPA5,0,2,0,0
KHDC3L,0,1,0,0
OOEP,3,2,0,0
DDX43,71,110,0,0
MTO1,212,614,0,1
EEF1A1,123412,151452,1075,62
SLC17A5,217,663,3,3
CD109,736,247,10,0
COL12A1,713,2901,2,0
COX7A2,2372,5257,180,5
TMEM30A,1615,6450,96,0
LOC100506804,2,6,0,0
FILIP1,146,375,1,0
SENP6,945,2023,17,0
MYO6,812,2655,10,0
IMPG1,9,8,0,0
HTR1B,2,2,0,0
IRAK1BP1,9,7,0,0
PHIP,646,1480,36,1
HMGN3,1236,510,0,0
LCA5,49,167,0,0
SH3BGRL2,1333,357,8,0
RNY4,4,0,0,0
ELOVL4,1,23,0,0
TTK,7,12,0,0
BCKDHB,155,62,1,0
IBTK,596,1815,14,0
TPBG,207,512,24,1
UBE3D,57,73,0,0
PGM3,359,2621,16,1
RWDD2A,81,160,0,0
ME1,172,483,7,0
PRSS35,15,4,0,0
SNAP91,19,1,0,0
RIPPLY2,10,6,0,0
CYB5R4,393,555,29,0
MRAP2,19,3,0,0
TBX18,29,1,1,0
NT5E,412,1763,48,0
SNX14,523,1493,7,0
SYNCRIP,2996,6758,169,6
SNHG5,3463,9866,96,10
SNORD50A,14,6,1,0
SNORD50B,89,85,0,0
HTR1E,0,0,0,0
CGA,4,1,0,0
ZNF292,152,972,5,0
GJB7,0,3,0,0
SMIM8,178,81,1,0
C6orf163,9,11,0,0
SLC35A1,431,576,9,3
RARS2,624,1276,9,4
ORC3,254,297,15,4
AKIRIN2,901,2112,113,4
SPACA1,0,0,0,0
CNR1,108,21,0,0
RNGTT,198,607,25,0
PNRC1,6180,9988,1863,43
SRSF12,51,59,0,0
PM20D2,190,334,12,0
GABRR1,1,4,0,0
GABRR2,0,93,0,0
UBE2J1,2139,4218,214,6
RRAGD,603,789,33,2
ANKRD6,162,150,0,0
LYRM2,510,510,20,0
MDN1,456,1871,7,0
CASP8AP2,146,230,0,0
GJA10,0,0,0,0
BACH2,134,257,0,0
MIR4464,0,0,0,0
MAP3K7,719,1830,23,0
MIR4643,0,0,0,0
EPHA7,21,4,0,4
TSG1,0,0,0,0
MANEA,81,107,7,0
FUT9,6,0,0,0
UFL1,206,426,7,0
FHL5,315,44,0,0
GPR63,15,22,0,0
NDUFAF4,412,1383,56,2
KLHL32,23,8,0,0
MIR548H3,0,0,0,0
MMS22L,42,49,0,0
MIR2113,0,0,0,0
POU3F2,4,1,0,0
FBXL4,109,187,0,0
FAXC,44,23,0,0
COQ3,98,62,5,0
PNISR,1507,4090,15,0
USP45,151,207,4,0
TSTD3,81,32,0,0
CCNC,712,2182,25,0
PRDM13,0,0,0,0
MCHR2,0,0,0,0
SIM1,3,0,0,0
ASCC3,265,1967,14,0
GRIK2,35,7,0,0
HACE1,282,144,8,0
LIN28B,4,0,0,0
BVES,171,209,6,0
BVES-AS1,11,0,0,0
POPDC3,19,21,13,0
PREP,595,1763,19,1
PRDM1,1465,1468,119,2
ATG5,644,1413,18,0
RTN4IP1,70,47,0,0
QRSL1,219,219,0,4
C6orf203,159,200,0,0
BEND3,118,273,0,0
PDSS2,202,182,1,0
SOBP,225,389,9,1
SCML4,32,99,0,0
SEC63,1285,3253,38,0
OSTM1,440,1627,37,0
NR2E1,6,0,0,0
SNX3,3843,5030,496,15
FOXO3,1728,3755,41,2
LINC00222,13,10,0,0
ARMC2,68,65,5,0
SESN1,609,496,2,0
CEP57L1,79,70,0,0
CCDC162P,0,0,0,0
CD164,1943,5612,940,19
PPIL6,50,97,0,0
SMPD2,118,527,0,0
MICAL1,1708,1201,2,0
ZBTB24,210,405,0,0
FIG4,265,385,18,0
GPR6,0,0,0,0
WASF1,82,149,2,0
CDC40,164,373,0,0
METTL24,28,4,0,0
DDO,87,53,0,0
SLC22A16,7,0,0,0
CDK19,281,321,9,0
AMD1,2157,3959,121,1
GTF3C6,959,1006,33,5
RPF2,497,1899,53,2
GSTM2P1,0,0,0,0
SLC16A10,37,216,6,0
REV3L,602,1160,1,0
TRAF3IP2-AS1,248,386,11,3
TRAF3IP2,693,4163,42,0
FYN,2031,2775,26,1
WISP3,2,5,0,0
TUBE1,247,471,9,0
FAM229B,202,103,0,0
LAMA4,2297,8278,43,0
RFPL4B,0,6,0,0
MARCKS,1526,7242,3884,114
FLJ34503,19,28,0,0
HDAC2,918,2442,34,7
HS3ST5,4,1,0,0
FRK,16,96,12,0
TPI1P3,4,1,0,0
NT5DC1,278,385,9,0
COL10A1,41,10,0,0
TSPYL4,352,492,1,0
TSPYL1,940,1859,36,0
DSE,429,2243,29,1
RWDD1,1286,1743,40,3
RSPH4A,80,41,3,0
KPNA5,37,152,0,0
FAM162B,878,124,10,0
GPRC6A,0,0,0,0
RFX6,7,3,0,0
VGLL2,0,2,0,0
ROS1,38,444,0,0
DCBLD1,63,383,2,0
GOPC,507,945,47,0
NUS1,670,3007,12,3
SLC35F1,25,22,0,4
CEP85L,189,480,0,0
BRD7P3,30,5,0,0
PLN,530,75,15,0
MCM9,148,230,5,0
ASF1A,274,372,27,0
FAM184A,109,226,0,0
MIR548B,0,0,0,0
MAN1A1,679,893,29,0
LOC285762,2,1,0,0
GJA1,5569,8791,238,2
HSF2,167,527,5,0
SERINC1,3423,6974,95,1
PKIB,56,44,5,0
FABP7,0,0,0,0
SMPDL3A,219,197,15,0
CLVS2,0,0,0,0
TRDN,32,0,0,0
NKAIN2,6,0,0,0
RNF217,32,110,0,0
TPD52L1,579,105,2,0
HDDC2,707,807,42,6
HEY2,61,138,0,0
NCOA7,7002,7135,1286,46
HINT3,809,595,57,3
TRMT11,166,535,0,0
MIR5695,0,0,0,0
CENPW,62,62,0,0
RSPO3,274,546,31,0
RNF146,766,1201,24,1
ECHDC1,852,1462,95,3
KIAA0408,0,0,0,0
SOGA3,8,36,0,0
C6orf58,0,4,0,0
THEMIS,23,99,0,0
PTPRK,886,2508,2,1
LAMA2,992,572,2,0
ARHGAP18,697,1056,12,0
TMEM244,0,1,0,0
L3MBTL3,174,333,0,0
SAMD3,28,139,0,0
TMEM200A,109,130,0,0
SMLR1,2,5,0,0
EPB41L2,2601,2989,37,0
AKAP7,122,80,5,0
ARG1,61,6,0,1
MED23,218,637,4,0
ENPP3,24,63,0,0
OR2A4,0,0,0,0
CTAGE9,0,1,0,0
ENPP1,165,29,0,0
CTGF,2332,3810,1,2
MOXD1,363,322,27,0
STX7,1022,1487,49,3
TAAR9,0,0,0,0
TAAR8,0,0,0,0
TAAR6,0,0,0,0
TAAR5,1,0,0,0
TAAR2,0,0,0,0
TAAR1,0,0,0,0
VNN1,92,52,2,0
VNN3,50,96,28,1
VNN2,381,74,99,4
SLC18B1,188,213,29,2
RPS12,30459,52711,1336,85
SNORD101,5,26,0,0
SNORD100,28,55,0,0
SNORA33,81,118,0,0
LINC00326,0,0,0,0
EYA4,45,71,1,0
TCF21,2965,1487,5,0
TBPL1,446,921,61,2
SLC2A12,127,59,0,0
HMGA1P7,24,0,0,0
SGK1,4109,8872,39,0
ALDH8A1,22,79,0,0
HBS1L,532,1488,4,1
MIR3662,0,0,0,0
MYB,25,70,0,0
AHI1,318,1239,8,0
LINC00271,9,3,0,0
PDE7B,263,421,3,0
MTFR2,34,58,0,0
BCLAF1,1835,4799,101,0
MAP7,134,407,9,0
MAP3K5,438,1987,93,0
PEX7,182,121,0,0
SLC35D3,2,0,0,0
NHEG1,6,0,0,0
IL20RA,132,48,15,0
IL22RA2,0,0,0,0
IFNGR1,3151,6524,97,10
OLIG3,0,0,0,0
LOC100130476,12,119,7,2
TNFAIP3,4379,39393,895,66
PERP,940,2546,55,7
PBOV1,5,7,0,0
HEBP2,1080,1378,36,3
NHSL1,346,364,8,0
MIR3145,0,0,0,0
FLJ46906,88,53,0,0
CCDC28A,530,391,18,2
ECT2L,11,27,0,0
REPS1,489,709,26,0
ABRACL,364,473,82,0
HECA,1305,2279,109,10
TXLNB,56,16,0,0
CITED2,2259,1257,15,0
MIR3668,0,0,0,0
MIR4465,0,0,0,0
NMBR,7,1,0,0
VTA1,419,1030,22,0
LOC153910,2,0,0,0
HIVEP2,921,10067,33,2
AIG1,484,260,15,0
ADAT2,214,339,0,0
PEX3,169,362,2,0
FUCA2,893,1172,29,1
PHACTR2,838,1360,41,3
LTV1,676,1662,12,0
ZC2HC1B,0,0,0,0
PLAGL1,261,771,0,0
HYMAI,10,21,0,0
SF3B5,2114,4392,8,3
STX11,1420,2788,361,16
UTRN,1853,1897,93,3
EPM2A,204,121,0,0
LOC100507557,26,15,0,0
FBXO30,239,1289,15,7
SHPRH,42,155,0,0
GRM1,8,0,0,0
RAB32,617,2333,19,1
ADGB,0,8,0,0
STXBP5-AS1,37,38,0,0
STXBP5,285,420,17,0
SAMD5,157,119,0,0
SASH1,2045,5143,9,0
UST,178,233,0,0
TAB2,982,5639,93,6
SUMO4,3,23,0,0
ZC3H12D,15,51,0,0
PPIL4,457,1779,14,0
GINM1,788,1170,8,0
KATNA1,427,1544,15,0
LATS1,361,1030,24,0
NUP43,163,306,18,1
PCMT1,726,1622,80,1
LRP11,293,226,5,0
RAET1E,9,1,0,0
RAET1G,11,4,0,0
ULBP2,72,138,17,0
ULBP1,37,288,0,0
RAET1K,4,13,0,0
RAET1L,3,29,0,0
ULBP3,2,9,0,0
PPP1R14C,176,565,4,0
IYD,13,5,0,0
PLEKHG1,1101,3047,18,2
MTHFD1L,710,2189,15,2
AKAP12,5936,27001,254,1
ZBTB2,510,2842,15,0
RMND1,193,237,6,0
CCDC170,69,26,0,0
ESR1,72,36,9,0
SYNE1,1548,10923,16,2
MYCT1,787,3031,4,0
VIP,30,157,0,0
FBXO5,91,214,8,0
MTRF1L,274,833,9,2
RGS17,24,17,0,0
OPRM1,10,0,0,0
IPCEF1,77,179,8,0
CNKSR3,1495,2002,44,0
SCAF8,571,1763,22,0
TIAM2,7,17,0,0
TFB1M,69,198,0,0
CLDN20,2,2,0,0
NOX3,5,0,0,0
ARID1B,600,1128,10,2
MIR4466,0,0,0,0
TMEM242,314,447,16,0
ZDHHC14,326,327,0,0
MIR3692,0,0,0,0
SNX9,1309,6735,73,0
SYNJ2,331,3653,14,4
SYNJ2-IT1,0,2,0,0
SERAC1,108,251,0,0
GTF2H5,478,395,7,0
TULP4,370,972,7,0
TMEM181,699,2064,25,0
DYNLT1,1192,4840,631,33
SYTL3,244,984,17,0
MIR3918,0,0,0,0
EZR,9044,14991,102,4
OSTCP1,2,0,0,0
C6orf99,14,60,0,0
RSPH3,51,73,0,0
TAGAP,86,393,64,1
FNDC1,82,5,0,0
SOD2,19744,164108,17904,577
WTAP,4557,12025,537,29
ACAT2,203,402,0,0
TCP1,3280,9340,98,12
SNORA20,20,25,0,0
SNORA29,10,3,0,0
MRPL18,944,2007,92,6
PNLDC1,3,18,0,4
MAS1,0,5,0,0
IGF2R,936,4873,39,2
AIRN,0,12,0,0
LOC729603,15,81,0,0
SLC22A1,21,107,0,0
SLC22A2,3,0,0,0
SLC22A3,85,248,4,0
LPAL2,10,9,0,0
LPA,1,1,0,0
PLG,0,0,0,0
MAP3K4,400,1051,12,0
AGPAT4,402,620,5,0
AGPAT4-IT1,9,9,0,0
PACRG,22,46,0,0
PACRG-AS1,0,0,0,0
DKFZp451B082,0,1,0,0
CAHM,11,27,0,0
QKI,1864,4293,245,5
C6orf118,5,8,0,0
PDE10A,232,128,0,0
LINC00473,112,5,0,0
LINC00602,0,0,0,0
PRR18,5,1,0,0
SFT2D1,624,2096,198,11
LOC100289495,30,5,0,0
MPC1,803,837,45,0
RPS6KA2,3865,3810,14,1
RPS6KA2-IT1,0,22,0,0
MIR1913,0,0,0,0
RNASET2,945,1014,19,1
MIR3939,0,0,0,0
FGFR1OP,59,163,0,0
CCR6,6,101,1,0
GPR31,0,0,0,0
TCP10L2,0,0,0,0
UNC93A,0,0,0,0
TTLL2,3,15,0,0
TCP10,0,0,0,0
HGC6.3,0,3,0,0
KIF25,16,118,0,0
FRMD1,9,1,0,0
DACT2,7,37,0,0
SMOC2,958,414,9,0
THBS2,357,8534,94,0
WDR27,113,213,0,0
C6orf120,379,578,8,0
PHF10,235,884,4,0
TCTE3,1,21,0,0
LINC00242,21,8,0,0
LINC00574,1,2,0,0
LOC154449,0,0,0,0
DLL1,613,1049,0,0
FAM120B,395,878,9,0
MIR4644,0,1,0,0
PSMB1,3580,8657,42,2
TBP,360,555,0,0
PDCD2,856,1646,16,1
HLA-DRB3,0,0,0,0
HLA-DRB4,0,0,0,0
FAM20C,746,495,1,0
LOC442497,0,4,0,0
PDGFA,804,2785,68,2
PRKAR1B,687,330,0,1
SUN1,2013,2870,14,0
GET4,833,1347,1,0
ADAP1,148,218,0,0
COX19,355,719,7,0
CYP2W1,0,0,0,0
C7orf50,2100,612,4,0
MIR339,11,3,0,0
GPR146,2407,203,0,0
ZFAND2A,567,2615,14,0
UNCX,0,0,0,0
MICALL2,271,733,0,0
INTS1,435,519,1,0
MAFK,531,1024,3,0
TMEM184A,7,46,0,0
PSMG3,504,641,15,0
PSMG3-AS1,68,43,0,0
TFAMP1,3,0,0,0
ELFN1,103,18,0,0
MAD1L1,340,295,6,0
MIR4655,0,0,0,0
NUDT1,320,216,4,0
SNX8,595,945,0,1
EIF3B,4161,6362,35,0
CHST12,423,216,14,0
LFNG,187,384,19,0
MIR4648,0,2,0,0
BRAT1,238,228,0,0
IQCE,355,217,1,0
TTYH3,434,360,14,0
AMZ1,0,33,0,0
GNA12,1427,1922,7,0
CARD11,85,251,0,0
SDK1,146,470,5,0
FOXK1,318,550,4,5
AP5Z1,358,781,0,1
MIR4656,0,1,0,0
RADIL,81,35,0,0
PAPOLB,0,1,0,0
MMD2,0,0,0,0
RNF216P1,294,456,5,0
RBAK,177,662,13,0
ZNF890P,0,0,0,0
WIPI2,1470,2186,7,2
SLC29A4,14,4,0,0
TNRC18,498,424,10,0
FBXL18,46,102,0,0
MIR589,0,1,0,0
ACTB,110899,141317,34458,2388
FSCN1,597,892,52,3
RNF216,651,947,3,0
RNF216-IT1,2,0,0,0
ZNF815P,35,13,0,0
OCM,3,2,0,0
CCZ1,250,300,48,0
RSPH10B2,0,0,0,0
RSPH10B,0,0,0,0
PMS2,98,206,0,0
AIMP2,131,476,0,0
EIF2AK1,1407,1698,139,11
ANKRD61,0,11,0,0
USP42,242,638,21,0
CYTH3,1311,1217,16,0
FAM220A,236,240,19,0
RAC1,8657,10959,465,13
DAGLB,230,897,0,1
KDELR2,3086,9352,156,19
GRID2IP,1,3,0,0
ZDHHC4,697,780,34,0
C7orf26,389,444,0,0
ZNF853,131,148,0,0
ZNF12,279,1465,2,0
PMS2CL,27,96,0,0
CCZ1B,227,393,0,0
LOC100131257,28,2,0,0
C1GALT1,176,610,61,1
COL28A1,22,12,0,0
MIOS,308,971,7,0
RPA3,272,254,23,0
GLCCI1,93,408,6,1
ICA1,738,490,5,0
NXPH1,0,0,0,0
PER4,0,0,0,0
NDUFA4,3289,3939,93,4
PHF14,556,682,13,0
THSD7A,115,31,0,0
TMEM106B,287,419,4,0
VWDE,8,9,0,0
SCIN,12,69,0,0
ARL4A,601,726,9,5
ETV1,524,214,0,0
DGKB,18,0,0,0
AGMO,20,4,8,0
MEOX2,133,39,3,0
ISPD,50,7,0,0
SOSTDC1,81,23,0,0
LRRC72,3,0,0,0
ANKMY2,234,322,0,2
BZW2,1071,2610,71,1
TSPAN13,1550,1685,47,0
AGR2,85,952,26,0
AGR3,300,549,6,0
AHR,608,1376,8,0
SNX13,385,753,9,0
PRPS1L1,3,0,0,0
HDAC9,171,95,14,0
TWIST1,43,12,0,0
FERD3L,0,0,0,0
TWISTNB,530,1009,33,0
MIR3146,0,0,0,0
TMEM196,2,0,0,0
MACC1,112,992,0,0
MACC1-AS1,0,5,0,0
ITGB8,43,649,15,0
ABCB5,3,14,0,0
SP8,0,0,0,0
RPL23P8,10,12,1,0
SP4,81,216,0,0
DNAH11,22,137,0,0
CDCA7L,118,135,0,0
RAPGEF5,1538,4650,37,4
STEAP1B,13,69,0,0
LOC100506178,94,74,0,0
IL6,24088,146838,1814,89
TOMM7,6898,4879,104,8
SNORD93,0,11,0,0
FAM126A,579,1624,6,0
KLHL7,244,432,8,0
NUPL2,244,363,13,0
GPNMB,1217,2034,258,5
MALSU1,455,1075,11,0
IGF2BP3,20,14,12,0
RPS2P32,10,13,0,0
TRA2A,1610,4819,124,0
CCDC126,103,150,6,0
FAM221A,89,244,0,2
STK31,8,15,0,0
NPY,31,75,0,0
MPP6,55,171,7,0
OSBPL3,184,688,19,3
CYCS,3196,8574,291,6
C7orf31,90,291,14,0
NPVF,0,0,0,0
MIR148A,0,0,0,0
NFE2L3,122,533,34,0
HNRNPA2B1,13837,30674,389,16
CBX3,2050,3410,186,1
SNX10,619,939,241,3
LOC441204,118,0,0,0
KIAA0087,16,1,0,0
C7orf71,0,2,0,3
SKAP2,963,735,52,2
HOXA1,5,12,0,0
HOTAIRM1,321,481,18,0
HOXA2,74,32,0,0
HOXA3,289,60,0,0
HOXA4,127,76,0,0
HOXA-AS3,22,5,0,0
HOXA5,488,235,0,0
HOXA6,3,2,0,0
HOXA7,21,4,0,0
HOXA10-HOXA9,0,0,0,0
HOXA9,0,0,0,0
MIR196B,0,0,0,0
HOXA10,1,3,0,0
HOXA11,0,1,0,0
HOXA11-AS,3,0,0,0
HOXA13,0,0,0,0
HOTTIP,3,0,0,0
EVX1,0,0,0,0
HIBADH,583,313,15,0
TAX1BP1,1531,3739,39,0
JAZF1,464,331,17,1
JAZF1-AS1,2,0,0,0
CREB5,159,1322,25,0
TRIL,21,52,0,0
LOC100506497,4,8,0,0
CPVL,359,211,10,0
CHN2,155,94,0,0
PRR15,21,9,0,0
LOC646762,146,182,4,0
MIR550A3,0,2,0,0
ZNRF2P2,0,0,0,0
DPY19L2P3,7,1,1,0
WIPF3,41,50,0,0
SCRN1,851,583,5,1
FKBP14,196,534,26,0
PLEKHA8,99,360,0,2
ZNRF2,161,198,27,0
MIR550A1,0,0,0,0
MIR550B1,0,0,0,0
DKFZP586I1420,255,277,6,0
NOD1,1339,552,0,0
GGCT,671,1039,34,2
GARS,1216,4306,83,6
CRHR2,52,20,0,0
INMT,10871,650,9,0
AQP1,32888,4103,32,6
GHRHR,3,4,0,0
ADCYAP1R1,337,157,0,0
NEUROD6,0,0,0,0
PPP1R17,8,5,0,0
PDE1C,56,67,0,0
LOC100130673,0,0,0,0
LSM5,551,486,17,0
AVL9,120,357,7,2
DPY19L1P1,95,114,5,0
ZNRF2P1,9,19,0,0
MIR550A2,0,0,0,0
MIR550B2,0,0,0,0
KBTBD2,1755,4596,39,3
RP9P,247,147,0,0
FKBP9,1920,331,23,2
RP9,324,497,18,0
BBS9,223,133,3,0
BMPER,425,1873,1,3
NPSR1-AS1,11,0,0,0
NPSR1,0,0,0,0
DPY19L1,304,1531,7,0
DPY19L2P1,10,9,0,0
TBX20,0,2,0,0
LOC401324,0,0,0,0
HERPUD2,670,861,19,0
7-Sep,3788,4075,159,0
EEPD1,270,73,2,0
KIAA0895,17,141,0,0
ANLN,4,23,0,0
AOAH,134,540,47,0
AOAH-IT1,0,2,0,0
ELMO1,1157,527,12,2
MIR1200,0,0,0,0
GPR141,2,10,17,3
NME8,26,6,9,0
SFRP4,435,360,0,0
EPDR1,330,306,32,0
STARD3NL,845,2045,19,0
TARP,7,153,193,5
AMPH,48,14,0,0
VPS41,729,558,15,3
POU6F2,0,0,0,0
POU6F2-AS1,1,0,0,0
RALA,1576,5089,106,1
LINC00265,48,24,0,0
CDK13,470,1034,5,0
MPLKIP,467,548,0,0
INHBA,139,5054,11,0
INHBA-AS1,4,24,0,0
GLI3,162,358,0,0
C7orf25,197,183,0,0
PSMA2,1821,6013,94,14
MRPL32,873,2074,15,0
HECW1,33,2,0,0
MIR3943,0,0,0,0
STK17A,855,4496,62,4
COA1,413,845,7,1
BLVRA,1124,1933,67,1
MRPS24,3,8,0,0
URGCP-MRPS24,0,0,0,0
URGCP,822,1571,3,0
UBE2D4,360,187,11,0
POLR2J4,109,160,8,0
SPDYE1,4,12,0,0
RASA4CP,13,16,0,0
DBNL,2182,2094,23,4
PGAM2,56,40,0,0
POLM,261,324,1,0
AEBP1,4456,7091,33,8
MIR4649,0,0,0,0
POLD2,1253,2099,19,0
